,Collection,Record,/fileIdentifier,/language/LanguageCode,/language/LanguageCode/@codeList,/language/LanguageCode/@codeListValue,/characterSet/@nilReason,/parentIdentifier/@nilReason,/hierarchyLevel,/hierarchyLevel/@codeList,/hierarchyLevel/@codeListValue,/hierarchyLevelName/@nilReason,/contact/individualName,/contact/organisationName,/contact/positionName,/contact/contactInfo/phone/voice,/contact/contactInfo/address/electronicMailAddress,/contact/role,/contact/role/@codeList,/contact/role/@codeListValue,/dateStamp/DateTime,/metadataStandardName,/metadataStandardVersion,/dataSetURI,/identificationInfo/citation/title,/identificationInfo/citation/date/date/Date,/identificationInfo/citation/date/dateType,/identificationInfo/citation/date/dateType/@codeList,/identificationInfo/citation/date/dateType/@codeListValue,/identificationInfo/citation/citedResponsibleParty/individualName,/identificationInfo/citation/citedResponsibleParty/organisationName,/identificationInfo/citation/citedResponsibleParty/positionName,/identificationInfo/citation/citedResponsibleParty/contactInfo/phone/voice,/identificationInfo/citation/citedResponsibleParty/contactInfo/address/electronicMailAddress,/identificationInfo/citation/citedResponsibleParty/role,/identificationInfo/citation/citedResponsibleParty/role/@codeList,/identificationInfo/citation/citedResponsibleParty/role/@codeListValue,/identificationInfo/citation/citedResponsibleParty/individualName,/identificationInfo/citation/citedResponsibleParty/organisationName,/identificationInfo/citation/citedResponsibleParty/positionName,/identificationInfo/citation/citedResponsibleParty/contactInfo/phone/voice,/identificationInfo/citation/citedResponsibleParty/contactInfo/address/electronicMailAddress,/identificationInfo/citation/citedResponsibleParty/role,/identificationInfo/citation/citedResponsibleParty/role/@codeList,/identificationInfo/citation/citedResponsibleParty/role/@codeListValue,/identificationInfo/citation/citedResponsibleParty/individualName/@nilReason,/identificationInfo/citation/citedResponsibleParty/organisationName,/identificationInfo/citation/citedResponsibleParty/positionName/@nilReason,/identificationInfo/citation/citedResponsibleParty/contactInfo/address/deliveryPoint,/identificationInfo/citation/citedResponsibleParty/contactInfo/address/city,/identificationInfo/citation/citedResponsibleParty/contactInfo/address/administrativeArea,/identificationInfo/citation/citedResponsibleParty/contactInfo/address/postalCode,/identificationInfo/citation/citedResponsibleParty/contactInfo/address/country,/identificationInfo/citation/citedResponsibleParty/contactInfo/address/electronicMailAddress,/identificationInfo/citation/citedResponsibleParty/contactInfo/onlineResource/linkage/URL,/identificationInfo/citation/citedResponsibleParty/role,/identificationInfo/citation/citedResponsibleParty/role/@codeList,/identificationInfo/citation/citedResponsibleParty/role/@codeListValue,/identificationInfo/abstract,/identificationInfo/pointOfContact/individualName,/identificationInfo/pointOfContact/organisationName,/identificationInfo/pointOfContact/positionName,/identificationInfo/pointOfContact/contactInfo/phone/voice,/identificationInfo/pointOfContact/contactInfo/address/electronicMailAddress,/identificationInfo/pointOfContact/role,/identificationInfo/pointOfContact/role/@codeList,/identificationInfo/pointOfContact/role/@codeListValue,/identificationInfo/descriptiveKeywords/keyword,/identificationInfo/descriptiveKeywords/type,/identificationInfo/descriptiveKeywords/type/@codeList,/identificationInfo/descriptiveKeywords/type/@codeListValue,/identificationInfo/descriptiveKeywords/thesaurusName/title,/identificationInfo/descriptiveKeywords/thesaurusName/date/date/Date,/identificationInfo/descriptiveKeywords/thesaurusName/date/dateType,/identificationInfo/descriptiveKeywords/thesaurusName/date/dateType/@codeList,/identificationInfo/descriptiveKeywords/thesaurusName/date/dateType/@codeListValue,/identificationInfo/descriptiveKeywords/thesaurusName/citedResponsibleParty/individualName/@nilReason,/identificationInfo/descriptiveKeywords/thesaurusName/citedResponsibleParty/organisationName,/identificationInfo/descriptiveKeywords/thesaurusName/citedResponsibleParty/positionName/@nilReason,/identificationInfo/descriptiveKeywords/thesaurusName/citedResponsibleParty/contactInfo/address/electronicMailAddress,/identificationInfo/descriptiveKeywords/thesaurusName/citedResponsibleParty/contactInfo/onlineResource/linkage/URL,/identificationInfo/descriptiveKeywords/thesaurusName/citedResponsibleParty/role,/identificationInfo/descriptiveKeywords/thesaurusName/citedResponsibleParty/role/@codeList,/identificationInfo/descriptiveKeywords/thesaurusName/citedResponsibleParty/role/@codeListValue,/identificationInfo/resourceConstraints/useLimitation,/identificationInfo/resourceConstraints/otherConstraints,/identificationInfo/language/LanguageCode,/identificationInfo/language/LanguageCode/@codeList,/identificationInfo/language/LanguageCode/@codeListValue,/identificationInfo/characterSet/@nilReason,/identificationInfo/topicCategory,/identificationInfo/extent/description/@nilReason,/identificationInfo/extent/geographicElement/extentTypeCode/Boolean,/identificationInfo/extent/geographicElement/westBoundLongitude/Decimal,/identificationInfo/extent/geographicElement/eastBoundLongitude/Decimal,/identificationInfo/extent/geographicElement/southBoundLatitude/Decimal,/identificationInfo/extent/geographicElement/northBoundLatitude/Decimal,/identificationInfo/extent/temporalElement/@nilReason,/identificationInfo/extent/verticalElement/@nilReason
22,EOL_ISO,1.59.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,5.0,1.0,2.0,2.0,5.0,3.0,2.0,0.0,2.0,4.0,1.0,2.0,12.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
23,EOL_ISO,1.65.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,5.0,1.0,2.0,2.0,5.0,3.0,2.0,0.0,2.0,4.0,1.0,2.0,44.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
24,EOL_ISO,1.66.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,5.0,1.0,2.0,2.0,5.0,3.0,2.0,0.0,2.0,4.0,1.0,2.0,12.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
25,EOL_ISO,1.75.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,5.0,1.0,2.0,2.0,5.0,3.0,2.0,0.0,2.0,4.0,1.0,2.0,12.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
26,EOL_ISO,1.77.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,5.0,1.0,2.0,2.0,5.0,3.0,2.0,0.0,2.0,4.0,1.0,2.0,44.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
27,EOL_ISO,1.79.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,5.0,1.0,2.0,2.0,5.0,3.0,2.0,0.0,2.0,4.0,1.0,2.0,44.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
28,EOL_ISO,1.80.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,5.0,1.0,2.0,2.0,5.0,3.0,2.0,0.0,2.0,4.0,1.0,2.0,44.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
29,EOL_ISO,1.82.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,5.0,1.0,2.0,2.0,5.0,3.0,2.0,0.0,2.0,4.0,1.0,2.0,12.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
30,EOL_ISO,1.83.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,5.0,1.0,2.0,2.0,5.0,3.0,2.0,0.0,2.0,4.0,1.0,2.0,12.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
31,EOL_ISO,1.84.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,5.0,1.0,2.0,2.0,5.0,3.0,2.0,0.0,2.0,4.0,1.0,2.0,12.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
32,EOL_ISO,1.91.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,5.0,1.0,2.0,2.0,5.0,3.0,2.0,0.0,2.0,4.0,1.0,2.0,44.0,0.0,0.0,0.0,6.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
33,EOL_ISO,100.005.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,5.0,1.0,2.0,2.0,5.0,3.0,2.0,0.0,2.0,4.0,1.0,2.0,11.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
34,EOL_ISO,100.006.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,2.0,0.0,0.0,5.0,1.0,2.0,0.0,5.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,5.0,1.0,2.0,2.0,5.0,3.0,2.0,0.0,2.0,4.0,1.0,2.0,11.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
35,EOL_ISO,102.001.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,6.0,12.0,2.0,4.0,6.0,7.0,1.0,3.0,6.0,12.0,2.0,4.0,6.0,7.0,1.0,3.0,0.0,12.0,0.0,4.0,4.0,6.0,6.0,2.0,6.0,2.0,7.0,1.0,3.0,2.0,10.0,6.0,2.0,2.0,4.0,4.0,1.0,2.0,19.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
36,EOL_ISO,102.002.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,6.0,12.0,2.0,4.0,6.0,7.0,1.0,3.0,6.0,12.0,2.0,4.0,6.0,7.0,1.0,3.0,0.0,12.0,0.0,4.0,4.0,6.0,6.0,2.0,6.0,2.0,7.0,1.0,3.0,2.0,10.0,6.0,2.0,2.0,4.0,4.0,1.0,2.0,19.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
37,EOL_ISO,102.003.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,6.0,12.0,2.0,4.0,6.0,7.0,1.0,3.0,6.0,12.0,2.0,4.0,6.0,7.0,1.0,3.0,0.0,12.0,0.0,4.0,4.0,6.0,6.0,2.0,6.0,2.0,7.0,1.0,3.0,2.0,10.0,6.0,2.0,2.0,4.0,4.0,1.0,2.0,33.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
38,EOL_ISO,102.004.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,6.0,12.0,2.0,4.0,6.0,7.0,1.0,3.0,6.0,12.0,2.0,4.0,6.0,7.0,1.0,3.0,0.0,12.0,0.0,4.0,4.0,6.0,6.0,2.0,6.0,2.0,7.0,1.0,3.0,2.0,10.0,6.0,2.0,2.0,4.0,4.0,1.0,2.0,19.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
39,EOL_ISO,102.005.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,6.0,12.0,2.0,4.0,6.0,7.0,1.0,3.0,6.0,12.0,2.0,4.0,6.0,7.0,1.0,3.0,0.0,12.0,0.0,4.0,4.0,6.0,6.0,2.0,6.0,2.0,7.0,1.0,3.0,2.0,10.0,6.0,2.0,2.0,4.0,4.0,1.0,2.0,23.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
40,EOL_ISO,102.006.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,6.0,12.0,2.0,4.0,6.0,7.0,1.0,3.0,6.0,12.0,2.0,4.0,6.0,7.0,1.0,3.0,0.0,12.0,0.0,4.0,4.0,6.0,6.0,2.0,6.0,2.0,7.0,1.0,3.0,2.0,10.0,6.0,2.0,2.0,4.0,4.0,1.0,2.0,19.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
41,EOL_ISO,102.007.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,6.0,12.0,2.0,4.0,6.0,7.0,1.0,3.0,6.0,12.0,2.0,4.0,6.0,7.0,1.0,3.0,0.0,12.0,0.0,4.0,4.0,6.0,6.0,2.0,6.0,2.0,7.0,1.0,3.0,2.0,10.0,6.0,2.0,2.0,4.0,4.0,1.0,2.0,23.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
42,EOL_ISO,102.008.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,6.0,12.0,2.0,4.0,6.0,7.0,1.0,3.0,6.0,12.0,2.0,4.0,6.0,7.0,1.0,3.0,0.0,12.0,0.0,4.0,4.0,6.0,6.0,2.0,6.0,2.0,7.0,1.0,3.0,2.0,10.0,6.0,2.0,2.0,4.0,4.0,1.0,2.0,23.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
43,EOL_ISO,102.009.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,6.0,12.0,2.0,4.0,6.0,7.0,1.0,3.0,6.0,12.0,2.0,4.0,6.0,7.0,1.0,3.0,0.0,12.0,0.0,4.0,4.0,6.0,6.0,2.0,6.0,2.0,7.0,1.0,3.0,2.0,10.0,6.0,2.0,2.0,4.0,4.0,1.0,2.0,51.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
44,EOL_ISO,102.010.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,6.0,12.0,2.0,4.0,6.0,7.0,1.0,3.0,6.0,12.0,2.0,4.0,6.0,7.0,1.0,3.0,0.0,12.0,0.0,4.0,4.0,6.0,6.0,2.0,6.0,2.0,7.0,1.0,3.0,2.0,10.0,6.0,2.0,2.0,4.0,4.0,1.0,2.0,19.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
45,EOL_ISO,102.011.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,6.0,12.0,2.0,4.0,6.0,7.0,1.0,3.0,6.0,12.0,2.0,4.0,6.0,7.0,1.0,3.0,0.0,12.0,0.0,4.0,4.0,6.0,6.0,2.0,6.0,2.0,7.0,1.0,3.0,2.0,10.0,6.0,2.0,2.0,4.0,4.0,1.0,2.0,19.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
46,EOL_ISO,102.012.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,6.0,12.0,2.0,4.0,6.0,7.0,1.0,3.0,6.0,12.0,2.0,4.0,6.0,7.0,1.0,3.0,0.0,12.0,0.0,4.0,4.0,6.0,6.0,2.0,6.0,2.0,7.0,1.0,3.0,2.0,10.0,6.0,2.0,2.0,4.0,4.0,1.0,2.0,51.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
47,EOL_ISO,102.013.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,6.0,12.0,2.0,4.0,6.0,7.0,1.0,3.0,6.0,12.0,2.0,4.0,6.0,7.0,1.0,3.0,0.0,12.0,0.0,4.0,4.0,6.0,6.0,2.0,6.0,2.0,7.0,1.0,3.0,2.0,10.0,6.0,2.0,2.0,4.0,4.0,1.0,2.0,51.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
48,EOL_ISO,102.015.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,6.0,4.0,2.0,2.0,3.0,7.0,1.0,3.0,6.0,4.0,2.0,2.0,3.0,7.0,1.0,3.0,0.0,4.0,0.0,4.0,4.0,4.0,4.0,2.0,3.0,1.0,7.0,1.0,3.0,2.0,10.0,3.0,2.0,2.0,4.0,4.0,1.0,2.0,19.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
49,EOL_ISO,102.016.xml,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,35.0,28.0,4.0,10.0,17.0,9.0,1.0,4.0,35.0,28.0,4.0,10.0,17.0,9.0,1.0,4.0,0.0,28.0,0.0,10.0,6.0,6.0,8.0,2.0,17.0,1.0,9.0,1.0,4.0,2.0,10.0,6.0,2.0,2.0,4.0,4.0,1.0,2.0,62.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
